Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
TR-FAB126108A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB126108A,Complete,IT/Security Rm 22 - 2F -SUE-FAB126108,,,,,,,,2025-05-12 08:00,2025-05-20 17:00,2025-05-12 08:00,2025-05-16 17:00
TR-FAB126108A-03,INSTALL DOOR FRAMES - TR - FAB126108A,Complete,IT/Security Rm 22 - 2F -SUE-FAB126108,,,,,,,,2025-07-31 13:00,2025-08-01 12:00,2025-05-15 00:00,2025-05-16 16:00
TR-FAB126108A-04,INSTALL DOOR & HARDWARE - TR - FAB126108A,Active,IT/Security Rm 22 - 2F -SUE-FAB126108,,,,,,,,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,
TR-FAB126108A-05,PAINT & PROTECT DOORS & FRAMES - TR - FAB126108A,Not Started,IT/Security Rm 22 - 2F -SUE-FAB126108,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
ZX-4300,Complete Drywall & Inspect - IT/Security 20 - 2F-FABTR-FAB126304,Complete,IT/Security 20 - 2F -SUE-TR-FAB-FAB126304,,,,,,,,2024-08-19 08:00,2024-08-19 17:00,2024-08-19 08:00,2024-08-30 16:00
TR-FAB126304A-01,INSTALL DOOR FRAMES - TR - FAB126304A,Complete,IT/Security 20 - 2F -SUE-TR-FAB-FAB126304,,,,,,,,2025-11-07 08:00,2025-11-07 17:00,2025-11-07 08:00,2025-11-07 17:00
TR-FAB126304A-04,INSTALL DOOR & HARDWARE - TR - FAB126304A,Active,IT/Security 20 - 2F -SUE-TR-FAB-FAB126304,,,,,,,,2025-11-10 08:00,2025-11-14 17:00,2025-11-10 08:00,
TR-FAB126304A-05,PAINT & PROTECT DOORS & FRAMES - TR - FAB126304A,Not Started,IT/Security 20 - 2F -SUE-TR-FAB-FAB126304,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
ZX-4570,SECAI TOOK OVER ACCELERATION - Complete Drywall & Inspect - Pedestrian Walkway - 2F-FAB122105,Complete,Pedestrian Walkway - 2F -FIZ-FAB122105,,,,,,,,2025-10-13 08:00,2025-10-17 17:00,2025-10-13 08:00,2025-11-06 17:00
ZX-4720,Complete Drywall & Inspect - I/O Rm - 2F-FAB124101,Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-07-07 08:00,2025-07-18 17:00,2025-07-07 08:00,2025-07-18 17:00
FAB124101A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB124101A,Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,2025-10-14 17:00
FAB124101A-03,INSTALL DOOR FRAMES - FAB124101A,Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-10-17 08:00,2025-10-17 08:00,2025-10-17 08:00,2025-10-17 08:00
FAB124101A-04,INSTALL DOOR & HARDWARE - FAB124101A,Not Started,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,
FAB124101A-05,PAINT & PROTECT DOORS & FRAMES - FAB124101A,Not Started,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB124101B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB124101B,Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,2025-10-14 17:00
FAB124101B-03,INSTALL DOOR FRAMES - FAB124101B,Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-10-17 08:00,2025-10-17 17:00,2025-10-17 08:00,2025-10-17 17:00
FAB124101B-04,INSTALL DOOR & HARDWARE - FAB124101B,Not Started,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,
FAB124101B-05,PAINT & PROTECT DOORS & FRAMES - FAB124101B,Not Started,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB124101A-11,IMPACT - PROCUREMENT - REORDERED DOORS (JAMB DEPTH ISSUE),Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-06-09 08:00,2025-08-12 17:00,2025-06-09 08:00,2025-07-14 17:00
FAB124101B-11,IMPACT - PROCUREMENT - REORDERED DOORS (JAMB DEPTH ISSUE),Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-06-09 08:00,2025-08-12 17:00,2025-06-09 08:00,2025-07-14 17:00
ZX-4630,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Electrical Rm - 2F-FAB124103,Complete,Electrical Rm - 2F -FIZ-FAB124103,,,,,,,,2025-06-16 08:00,2025-06-24 17:00,2025-06-16 08:00,2025-06-27 17:00
ZX-4690,Complete Drywall & Inspect - Duct Shaft - 2F-SUE-FAB126301,Complete,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-10-01 08:00,2025-10-07 17:00,2025-10-01 08:00,2025-10-07 17:00
FAB126301A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126301A,Complete,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-04-24 08:00,2025-05-02 17:00,2025-04-24 08:00,2025-05-02 17:00
FAB126301A-03,INSTALL DOOR FRAMES - FAB126301A,Complete,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-08-19 13:00,2025-08-20 12:00,2025-05-02 00:00,2025-05-02 16:00
FAB126301A-04,INSTALL DOOR & HARDWARE - FAB126301A,Active,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-09-04 08:00,2025-09-10 17:00,2025-09-04 08:00,
FAB126301A-05,PAINT & PROTECT DOORS & FRAMES -  FAB126301A,Not Started,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB126302A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126302A,Complete,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-02-17 08:00,2025-02-25 17:00,2025-02-17 08:00,2025-02-25 17:00
FAB126302A-03,INSTALL DOOR FRAMES - FAB126302A,Complete,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-02-25 08:00,2025-02-25 17:00,2025-02-25 08:00,2025-02-25 17:00
FAB126302A-04,INSTALL DOOR & HARDWARE - FAB126302A,Active,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-09-04 08:00,2025-09-10 17:00,2025-09-04 08:00,
FAB126302A-05,PAINT & PROTECT DOORS & FRAMES -  FAB126302A,Not Started,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
ZX-4660,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Elevator 20 - 2F-1FAB-EL20,Complete,Elevator 20 - 2F -SUE-FAB1-EL20,,,,,,,,2025-05-16 08:00,2025-05-29 17:00,2025-05-16 08:00,2025-06-27 16:00
ZX-4780,Complete Drywall & Inspect - Elevator #05 - 2F-1FAB-EL5,Complete,Elevator 5 - 2F -SUW-FAB1-EL05,,,,,,,,2025-09-05 08:00,2025-09-11 17:00,2025-09-05 08:00,2025-09-11 17:00
ZX-4810,Complete Drywall & Inspect - Battery Rm - 2F-SUW-FAB120501,Complete,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-07-14 08:00,2025-07-25 17:00,2025-06-16 08:00,2025-09-02 17:00
FAB120501A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120501A,Complete,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-05-16 08:00,2025-05-26 17:00,2025-05-16 08:00,2025-05-21 17:00
FAB120501A-03,INSTALL DOOR FRAMES - FAB120501A,Complete,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-07-22 13:00,2025-07-23 12:00,2025-05-20 00:00,2025-05-21 16:00
FAB120501A-04,INSTALL DOOR & HARDWARE - FAB120501A,Not Started,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,
FAB120501A-05,PAINT & PROTECT DOORS & FRAMES - FAB120501A,Not Started,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120501B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120501B,Complete,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-05-05 08:00,2025-05-13 17:00,2025-05-05 08:00,2025-05-12 17:00
FAB120501B-03,INSTALL DOOR FRAMES - FAB120501B,Complete,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-07-22 13:00,2025-07-23 12:00,2025-05-11 00:00,2025-05-12 16:00
FAB120501B-04,INSTALL DOOR & HARDWARE - FAB120501B,Active,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-09-09 08:00,2025-09-15 17:00,2025-09-09 08:00,
FAB120501B-05,PAINT & PROTECT DOORS & FRAMES -  FAB120501B,Not Started,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
ZX-4870,Complete Drywall & Inspect - Elevator #03 - 2F-1FAB-EL3,Complete,Elevator 3 - 2F -SUW-FAB1-EL03,,,,,,,,2025-08-14 08:00,2025-08-27 17:00,2025-05-05 08:00,2025-05-23 16:00
ZX-4840,Complete Drywall & Inspect - Vestibule 1 - 2F-SUW-FAB120508,Complete,Vestibule 1 - 2F -SUW-FAB120508,,,,,,,,2025-08-18 08:00,2025-08-18 08:00,2025-08-18 08:00,2025-10-28 17:00
FAB120508A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120508A,Complete,Vestibule 1 - 2F -SUW-FAB120508,,,,,,,,2025-04-25 08:00,2025-05-05 17:00,2025-04-25 08:00,2025-05-02 17:00
FAB120508A-03,INSTALL DOOR FRAMES - FAB120508A,Complete,Vestibule 1 - 2F -SUW-FAB120508,,,,,,,,2025-06-26 13:00,2025-06-27 12:00,2025-05-01 00:00,2025-05-02 16:00
FAB120508A-04,INSTALL DOOR & HARDWARE - FAB120508A,Active,Vestibule 1 - 2F -SUW-FAB120508,,,,,,,,2025-07-10 08:00,2025-07-16 17:00,2025-07-10 08:00,
FAB120508A-05,PAINT & PROTECT DOORS & FRAMES - FAB120508A,Not Started,Vestibule 1 - 2F -SUW-FAB120508,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
ZX-4990,Complete Drywall & Inspect - T/L Maint. Rm 1 - 2F-SUW-FAB120102,Complete,T/L Maint. Rm 1 - 2F -SUW-FAB120102,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
FAB120102A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120102A,Complete,T/L Maint. Rm 1 - 2F -SUW-FAB120102,,,,,,,,2025-04-07 08:00,2025-04-15 17:00,2025-04-07 08:00,2025-04-14 17:00
FAB120102A-03,INSTALL DOOR FRAMES - FAB120102A,Complete,T/L Maint. Rm 1 - 2F -SUW-FAB120102,,,,,,,,2025-08-21 13:00,2025-08-22 12:00,2025-04-14 00:00,2025-04-14 16:00
FAB120102A-04,INSTALL DOOR & HARDWARE - FAB120102A,Active,T/L Maint. Rm 1 - 2F -SUW-FAB120102,,,,,,,,2025-10-07 08:00,2025-10-13 17:00,2025-10-07 08:00,
FAB120102A-05,PAINT & PROTECT DOORS & FRAMES -  FAB120102A,Not Started,T/L Maint. Rm 1 - 2F -SUW-FAB120102,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
ZX-4900,Complete Drywall & Inspect - GCS Storage - 2F-FAB120506,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-09-08 08:00,2025-09-12 17:00,2025-09-08 08:00,2025-09-12 17:00
FAB120506D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120506D,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-02-19 08:00,2025-02-27 17:00,2025-02-19 00:00,2025-02-27 17:00
FAB120506D-03,INSTALL DOOR FRAMES - FAB120506D,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-07-25 13:00,2025-07-28 12:00,2025-02-27 00:00,2025-02-27 16:00
FAB120506D-04,INSTALL DOOR & HARDWARE - FAB120506D,Active,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-11-05 08:00,2025-11-11 17:00,2025-11-05 08:00,
FAB120506D-05,PAINT & PROTECT DOORS & FRAMES -  FAB120506D,Not Started,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB120506E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120506E,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-02-12 08:00,2025-02-20 17:00,2025-02-12 08:00,2025-02-20 17:00
FAB120506E-03,INSTALL DOOR FRAMES - FAB120506E,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-07-25 13:00,2025-07-28 12:00,2025-02-20 00:00,2025-02-20 16:00
FAB120506E-04,INSTALL DOOR & HARDWARE - FAB120506E,Active,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-10-31 08:00,2025-11-06 17:00,2025-10-31 08:00,
FAB120506E-05,PAINT & PROTECT DOORS & FRAMES -  FAB120506E,Not Started,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB120506A-00,IMPACT - SECAI SCAFFOLD IMPEDING DOOR FRAME INSTALLATION - FAB120506A,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-06-20 08:00,2025-06-26 17:00,2025-06-20 08:00,2025-10-03 17:00
 FAB120506A-04,INSTALL DOOR & HARDWARE - FAB120506A,Active,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-11-05 08:00,2025-11-11 17:00,2025-11-05 08:00,
 FAB120506A-05,PAINT & PROTECT DOORS & FRAMES -  FAB120506A,Not Started,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB120506B-00,IMPACT - SECAI SCAFFOLD IMPEDING DOOR FRAME INSTALLATION - FAB120506B,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-06-20 08:00,2025-06-26 17:00,2025-06-20 08:00,2025-10-03 17:00
 FAB120506B-04,INSTALL DOOR & HARDWARE - FAB120506B,Active,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-11-14 08:00,2025-11-20 17:00,2025-11-14 08:00,
 FAB120506B-05,PAINT & PROTECT DOORS & FRAMES -  FAB120506B,Not Started,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB120506C-00,IMPACT - SECAI SCAFFOLD IMPEDING DOOR FRAME INSTALLATION - FAB120506C,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-06-20 08:00,2025-06-26 17:00,2025-06-20 08:00,2025-10-03 17:00
 FAB120506C-04,INSTALL DOOR & HARDWARE - FAB120506C,Active,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-11-05 08:00,2025-11-11 17:00,2025-11-05 08:00,
 FAB120506C-05,PAINT & PROTECT DOORS & FRAMES - FAB120506C,Not Started,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB120506A-03,INSTALL DOOR FRAMES - FAB120506A,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-10-07 08:00,2025-10-07 17:00,2025-10-07 08:00,2025-10-07 17:00
FAB120506B-03,INSTALL DOOR FRAMES - FAB120506B,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-10-06 08:00,2025-10-06 17:00,2025-10-06 08:00,2025-10-06 17:00
FAB120506C-03,INSTALL DOOR FRAMES - FAB120506C,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-10-07 08:00,2025-10-07 17:00,2025-10-07 08:00,2025-10-07 17:00
ZX-4960,Complete Drywall & Inspect-Electrical Rm - 2F-SUW-FAB120401,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-05-16 08:00,2025-05-29 17:00,2025-05-16 08:00,2025-10-13 17:00
FAB120401A-01,INSTALL DOOR FRAME BY SECAI - FAB120401A HANDED OVER 06/27,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-30 08:00,2025-07-11 17:00,2025-06-28 08:00,2025-09-16 17:00
FAB120401A-04,INSTALL DOOR & HARDWARE - FAB120401A,Active,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-10-24 08:00,2025-10-30 17:00,2025-10-24 08:00,
FAB120401A-05,PAINT & PROTECT DOORS & FRAMES -  FAB120401A,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120401B-04,INSTALL DOOR & HARDWARE - FAB120401B,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-12-01 08:00,2025-12-05 17:00,,
FAB120401B-05,PAINT & PROTECT DOORS & FRAMES - FAB120401B,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120401C-01,INSTALL DOOR FRAME BY SECAI - FAB120401C HANDED OVER 06/27,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-27 08:00,2025-07-10 17:00,2025-06-28 08:00,2025-11-05 17:00
FAB120401C-04,INSTALL DOOR & HARDWARE - FAB120401C,Active,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-11-06 08:00,2025-11-12 17:00,2025-11-06 08:00,
FAB120401C-05,PAINT & PROTECT DOORS & FRAMES -  FAB120401C,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120401D-01,SECAI - INSTALL DOOR FRAMES - FAB120401D,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-12-01 08:00,2025-12-01 17:00,,
FAB120401D-04,INSTALL DOOR & HARDWARE - FAB120401D,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-12-02 08:00,2025-12-08 17:00,,
FAB120401D-05,PAINT & PROTECT DOORS & FRAMES -  FAB120401D,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120401E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120401E,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-25 08:00,2025-06-25 17:00,2025-06-12 08:00,2025-06-20 16:00
FAB120401E-03,INSTALL DOOR FRAME & INSPECT - FAB120401E,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-07-02 08:00,2025-07-02 17:00,2025-06-20 08:00,2025-06-20 16:00
FAB120401E-04,INSTALL DOOR & HARDWARE - FAB120401E,Active,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-20 08:00,2025-06-26 17:00,2025-06-20 08:00,
FAB120401E-05,PAINT & PROTECT DOORS & FRAMES -  FAB120401E,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120401F-01,INSTALL DOOR FRAME BY SECAI - FAB120401F - HANDED OVER ON 10/14,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-10-14 08:00,2025-10-14 17:00,2025-10-14 08:00,2025-11-05 17:00
FAB120401F-04,INSTALL DOOR & HARDWARE - FAB120401F,Active,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-11-06 08:00,2025-11-12 17:00,2025-11-06 08:00,
FAB120401F-05,PAINT & PROTECT DOORS & FRAMES -  FAB120401F,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120401G-70,DOOR FRAME HANDED OVER TO SECAI ON 10/01 - FAB120401G,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-10-01 08:00,2025-10-01 17:00,2025-10-01 08:00,2025-10-01 17:00
FAB120401G-03,INSTALL DOOR FRAME BY SECAI - FAB120401G - HANDED OVER ON 10/01,Active,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-10-01 08:00,2025-10-01 17:00,2025-10-01 08:00,
FAB120401G-04,INSTALL DOOR & HARDWARE - FAB120401G,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-12-01 08:00,2025-12-05 17:00,,
FAB120401G-05,PAINT & PROTECT DOORS & FRAMES -  FAB120401G,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120401D-11,IMPACT - INTERNAL - UNASSEMBLED TRANSOM FRAMES FAB120401D,Active,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-06 08:00,2025-07-21 10:00,2025-06-06 08:00,
FAB120401F-11,IMPACT - INTERNAL - UNASSEMBLED TRANSOM FRAMES FAB120401F - DOOR FRAME HANDED OVER TO SECAI ON 10/14,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-06 08:00,2025-07-21 10:00,2025-06-06 08:00,2025-10-14 17:00
FAB120401G-11,"IMPACT - INTERNAL - ELEVATOR WORK, SCAFFOLD IN THE WAY - DOOR FRAME HANDED OVER TO SECAI ON 10/01",Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-06 08:00,2025-06-16 10:00,2025-06-06 08:00,2025-10-01 17:00
FAB120401G-21,PROCUREMENT - RE-ORDER - DOOR FRAMES - FAB120401G,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-16 08:00,2025-08-01 17:00,2025-06-05 08:00,2025-07-14 17:00
FAB120303F-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120303F HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-08-29 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB120303F-03,INSTALL DOOR FRAME BY SECAI - FAB120303F HANDED OVER ON 08/29,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-08-29 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-11-06 17:00
FAB120303F-04,INSTALL DOOR & HARDWARE - FAB120303F,Active,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-11-07 08:00,2025-11-13 17:00,2025-11-07 08:00,
FAB120303F-05,PAINT & PROTECT DOORS & FRAMES -  FAB120303F,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB120303H-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120303FH - P1,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-27 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 16:00
FAB120303H-04,INSTALL DOOR & HARDWARE - FAB120303H - P1,Active,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-30 08:00,2025-07-04 17:00,2025-06-30 08:00,
FAB120303H-05,PAINT & PROTECT DOORS & FRAMES -  FAB120303H,Not Started,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB120303H-03,INSTALL DOOR FRAMES - FAB120303H,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-27 08:00,2025-06-27 17:00,2025-06-30 08:00,2025-06-30 16:00
FAB120401C-13,DOOR FRAME HANDED OVER TO SECAI ON 06/27 - FAB120401C,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-27 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 16:00
FAB120401A-13,DOOR FRAME HANDED OVER TO SECAI ON 06/27 - FAB120401A,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-27 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 16:00
ZX-4930,Complete Drywall & Inspect - Fire Alarm 3 - 2F-FAB120311,Complete,Fire Alarm 3 - 2F -SUW-FAB120311,,,,,,,,2025-07-23 08:00,2025-08-05 17:00,2025-07-23 08:00,2025-08-05 17:00
ZX-5230,Complete Drywall & Inspect - i/o Rm - 2F-SUE-FAB126512,Complete,I/O Rm - 2F -SUE-FAB126512,,,,,,,,2025-09-02 08:00,2025-09-08 17:00,2025-09-02 08:00,2025-09-08 17:00
FAB126512A-03,INSTALL DOOR FRAMES - FAB126512A,Complete,I/O Rm - 2F -SUE-FAB126512,,,,,,,,2025-10-23 08:00,2025-10-23 17:00,2025-10-23 08:00,2025-10-23 17:00
FAB126512A-04,INSTALL DOOR & HARDWARE - FAB126512A,Active,I/O Rm - 2F -SUE-FAB126512,,,,,,,,2025-10-28 08:00,2025-11-03 17:00,2025-10-28 08:00,
FAB126512A-05,PAINT & PROTECT DOORS & FRAMES - FAB126512A,Not Started,I/O Rm - 2F -SUE-FAB126512,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
ZX-5020,Complete Drywall & Inspect - Fire Alarm 5 - 2F-FAB120510,Complete,Fire Alarm 5 - 2F -SUW-FAB120510,,,,,,,,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,2025-10-03 17:00
FAB120510A-01,SECAI - INSTALL DOOR FRAMES - FAB120510A,Complete,Fire Alarm 5 - 2F -SUW-FAB120510,,,,,,,,2025-07-11 10:00,2025-07-22 10:00,2025-07-09 10:00,2025-07-09 10:00
FAB120510A-04,INSTALL DOOR & HARDWARE - FAB120510A,Active,Fire Alarm 5 - 2F -SUW-FAB120510,,,,,,,,2025-07-09 08:00,2025-07-15 17:00,2025-07-09 08:00,
FAB120510A-05,PAINT & PROTECT DOORS & FRAMES - FAB120510A,Not Started,Fire Alarm 5 - 2F -SUW-FAB120510,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
ZX-5080,SECAI TOOK OVER FOR DESIGN - Complete Drywall & Inspect - Rated Chase-West - 2F-SUW-FAB120511,Complete,Rated Chase West - 2F -SUW-FAB120511,,,,,,,,2025-08-15 08:00,2025-08-21 17:00,2025-08-15 08:00,2025-08-15 17:00
FAB120511A-01,DOOR FRAME HANDED OVER TO SECAI ON 10/14 - FAB120511A,Complete,Rated Chase West - 2F -SUW-FAB120511,,,,,,,,2025-10-14 08:00,2025-10-14 17:00,2025-10-14 08:00,2025-10-14 17:00
FAB120511A-03,INSTALL DOOR FRAME BY SECAI - FAB120511A - HANDED OVER TO SECAI ON 10/14,Active,Rated Chase West - 2F -SUW-FAB120511,,,,,,,,2025-10-14 08:00,2025-10-14 17:00,2025-10-14 08:00,
FAB120511A-04,INSTALL DOOR & HARDWARE - FAB120511A,Not Started,Rated Chase West - 2F -SUW-FAB120511,,,,,,,,2025-12-01 08:00,2025-12-05 17:00,,
FAB120511A-05,PAINT & PROTECT DOORS & FRAMES -  FAB120511A,Not Started,Rated Chase West - 2F -SUW-FAB120511,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
