Task Code,Task Description,Status,Planned Start,Planned Finish,Actual Start,Actual Finish
FAB116101E-04,INSTALL DOOR & HARDWARE - FAB116101E,Not Started,2025-11-24 08:00,2025-11-28 17:00,,
FAB116101E-05,PAINT & PROTECT DOORS & FRAMES - FAB116101E,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116101B-08,IMPACT - TEMP UTILITY LINE RUNNING TROUGH THE DOOR OPENING - FAB116101B,Active,2025-06-13 08:00,2025-07-03 17:00,2025-06-13 08:00,
FAB116102A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116102A,Complete,2025-03-25 08:00,2025-04-02 17:00,2025-03-25 08:00,2025-04-02 17:00
FAB116102A-03,INSTALL DOOR FRAMES - FAB116102A,Complete,2025-09-10 13:00,2025-09-11 12:00,2025-04-02 00:00,2025-04-02 16:00
FAB116102A-04,INSTALL DOOR & HARDWARE - FAB116102A,Active,2025-05-30 08:00,2025-06-05 17:00,2025-05-30 08:00,
FAB116102A-05,PAINT & PROTECT DOORS & FRAMES - FAB116102A,Not Started,2026-02-16 08:00,2026-02-17 17:00,,
FAB116110B-01,IMPACT - REWORK DRYWALL FOR/AND DOOR FRAME INSTALL BY SECAI - FAB116110B,Complete,2025-09-17 08:00,2025-09-25 17:00,2025-06-27 08:00,2025-06-27 16:00
FAB116110B-05,PAINT & PROTECT DOORS & FRAMES - FAB116110B,Not Started,2026-02-16 08:00,2026-02-17 17:00,,
FAB116110B-04A,INSTALL DOOR & HARDWARE - FAB116110B,Active,2025-08-21 08:00,2025-08-27 17:00,2025-08-21 08:00,
FAB116110B-11,IMPACT - PROCUREMENT - REORDERED DOORS (JAMB DEPTH ISSUE),Complete,2025-06-09 08:00,2025-07-29 10:00,2025-06-09 08:00,2025-07-14 10:00
FAB116105E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116105E,Complete,2025-01-13 08:00,2025-01-13 17:00,2025-01-13 08:00,2025-01-13 17:00
FAB116105E-03,INSTALL DOOR FRAMES - FAB116105E,Complete,2025-01-14 08:00,2025-01-14 17:00,2025-01-14 08:00,2025-01-14 17:00
FAB116105E-04,INSTALL DOOR & HARDWARE - FAB116105E,Active,2025-01-14 08:00,2025-01-20 17:00,2025-01-14 08:00,
FAB116105E-05,PAINT & PROTECT DOORS & FRAMES - FAB116105E,Not Started,2026-02-16 08:00,2026-02-17 17:00,,
FAB116105B-04,DOOR INSTALL - FAB116105B (OHC),Not Started,2025-12-12 08:00,2025-12-15 17:00,,
FAB116105B-60,IMPACT - TEMP DOORS TO BE REMOVED - FAB116105B,Active,2025-07-03 08:00,2025-09-02 15:00,2025-07-03 07:00,
FAB116110B-03A,INSTALL DOOR FRAMES - REORDERED DOORS (JAMB DEPTH ISSUE) - FAB116110B,Complete,2025-07-25 08:00,2025-07-25 17:00,2025-07-25 08:00,2025-07-25 17:00
FAB116112A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116112A,Complete,2025-05-12 08:00,2025-05-13 17:00,2025-05-12 08:00,2025-05-13 17:00
FAB116112A-03,INSTALL DOOR FRAMES - FAB116112A,Complete,2025-09-30 13:00,2025-10-01 12:00,2025-05-13 00:00,2025-05-14 16:00
FAB116112A-04,INSTALL DOOR & HARDWARE - FAB116112A,Active,2025-10-01 08:00,2025-10-07 17:00,2025-10-01 08:00,
FAB116112A-05,PAINT & PROTECT DOORS & FRAMES - FAB116112A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116201B-04,INSTALL DOOR & HARDWARE - FAB116201B,Active,2025-11-07 08:00,2025-11-13 17:00,2025-11-07 08:00,
FAB116201B-05,PAINT & PROTECT DOORS & FRAMES - FAB116201B,Not Started,2026-02-16 08:00,2026-02-20 17:00,,
FAB116201C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116201C,Complete,2025-07-07 08:00,2025-07-07 17:00,2025-07-07 08:00,2025-07-07 17:00
FAB116201C-02,DOOR FRAME HANDED OVER TO SECAI 07/10 - FAB116201C,Complete,2025-07-07 08:00,2025-07-07 17:00,2025-07-07 08:00,2025-07-07 17:00
FAB116201C-03,INSTALL DOOR FRAME BY SECAI - FAB116201C HANDED OVER 07/10,Complete,2025-07-07 08:00,2025-07-07 17:00,2025-07-07 08:00,2025-09-18 08:00
FAB116201C-04,INSTALL DOOR & HARDWARE - FAB116201C,Active,2025-09-19 08:00,2025-09-25 17:00,2025-09-19 08:00,
FAB116201C-05,PAINT & PROTECT DOORS & FRAMES - FAB116201C,Not Started,2026-02-16 08:00,2026-02-20 17:00,,
 FAB116201A-04,INSTALL DOOR & HARDWARE - FAB116201A,Not Started,2025-11-21 08:00,2025-11-27 17:00,,
 FAB116201A-05,PAINT & PROTECT DOORS & FRAMES - FAB116201A,Not Started,2026-02-16 08:00,2026-02-19 17:00,,
 FAB116201D-03,INSTALL DOOR FRAMES - FAB116201D,Complete,2025-07-10 08:00,2025-07-10 17:00,2025-06-23 08:00,2025-06-23 16:00
 FAB116201D-04,INSTALL DOOR & HARDWARE - FAB116201D,Active,2025-08-28 08:00,2025-09-03 17:00,2025-08-28 08:00,
 FAB116201D-05,PAINT & PROTECT DOORS & FRAMES - FAB116201D,Not Started,2026-02-16 08:00,2026-02-19 17:00,,
FAB116201A-03,INSTALL DOOR FRAMES - FAB116201A,Complete,2025-08-11 08:00,2025-08-11 17:00,2025-08-11 08:00,2025-08-11 17:00
FAB116201B-03,INSTALL DOOR FRAMES - FAB116201B,Complete,2025-11-06 08:00,2025-11-06 17:00,2025-11-06 08:00,2025-11-06 17:00
FAB116202B-02,INSTALL DOOR FRAMES - FAB116202B,Complete,2025-06-26 08:00,2025-06-26 17:00,2025-06-25 08:00,2025-06-25 17:00
FAB116202B-07,DOOR FRAME PAINT & 1ST COAT - FAB116202B,Complete,2025-08-26 08:00,2025-08-28 17:00,2025-08-26 08:00,2025-08-26 17:00
FAB116202B-04,INSTALL DOOR & HARDWARE - FAB116202B,Active,2025-08-27 08:00,2025-09-02 17:00,2025-08-27 08:00,
FAB116202B-05,PAINT & PROTECT DOORS & FRAMES - FAB116202B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116202D-01,INSTALL DOOR FRAMES - FAB116202D,Complete,2025-07-29 08:00,2025-07-29 17:00,2025-07-29 08:00,2025-07-29 08:00
FAB116202D-04,INSTALL DOOR & HARDWARE - FAB116202D,Active,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,
FAB116202D-05,PAINT & PROTECT DOORS & FRAMES - FAB116202D,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116202D-11,IMPACT - PROCUREMENT - Reordered doors (Wall Thickness and Door Swing Design Changes),Complete,2025-07-10 08:00,2025-07-31 17:00,2025-06-09 08:00,2025-07-14 17:00
FAB116204A-03,INSTALL DOOR FRAMES - FAB116204A,Not Started,2025-11-21 08:00,2025-11-21 17:00,,
FAB116204A-04,INSTALL DOOR & HARDWARE - FAB116204A,Not Started,2025-11-24 08:00,2025-11-28 17:00,,
FAB116204A-05,PAINT & PROTECT DOORS & FRAMES - FAB116204A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116204B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116204B,Complete,2025-03-18 08:00,2025-03-26 17:00,2025-03-18 08:00,2025-03-26 17:00
FAB116204B-03,INSTALL DOOR FRAME - FAB116204B,Complete,2025-03-26 13:00,2025-03-27 12:00,2025-03-26 13:00,2025-03-26 17:00
FAB116204B-04,DOOR INSTALL - FAB116204B,Complete,2025-09-24 08:00,2025-09-24 17:00,2025-09-24 08:00,2025-09-24 17:00
FAB116204B-05,PAINT & PROTECT DOORS & FRAMES - FAB116204B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116304A-03,INSTALL DOOR FRAMES - FAB116304A,Complete,2025-08-11 08:00,2025-08-11 17:00,2025-08-11 08:00,2025-08-11 08:00
FAB116304A-04,INSTALL DOOR & HARDWARE - FAB116304A,Not Started,2025-11-21 08:00,2025-11-27 17:00,,
FAB116304A-05,PAINT & PROTECT DOORS & FRAMES - FAB116304A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116304B-03,INSTALL DOOR FRAMES - FAB116304B,Complete,2025-07-28 08:00,2025-07-28 17:00,2025-07-21 08:00,2025-07-21 17:00
FAB116304B-04,DOOR INSTALL - FAB116304B,Complete,2025-08-29 08:00,2025-08-29 17:00,2025-08-27 08:00,2025-08-27 17:00
FAB116304B-05,PAINT & PROTECT DOORS & FRAMES - FAB116304B,Complete,2025-08-20 08:00,2025-08-25 15:00,2025-08-20 08:00,2025-08-25 15:00
FAB116304B-06,INSTALL DOOR HARDWARE - FAB116304B,Not Started,2025-11-21 08:00,2025-11-24 17:00,,
FAB116304C-60,DOOR FRAME HANDED OVER TO SECAI ON 07/18 - FAB116304C,Complete,2025-07-18 08:00,2025-07-18 17:00,2025-07-18 08:00,2025-07-18 17:00
FAB116304C-03,INSTALL DOOR FRAME BY SECAI - FAB116304C HANDED OVER ON 07/18,Complete,2025-07-18 08:00,2025-07-24 17:00,2025-07-18 08:00,2025-09-11 08:00
FAB116304C-04,INSTALL DOOR & HARDWARE - FAB116304C,Not Started,2025-11-28 08:00,2025-12-04 17:00,,
FAB116304C-05,PAINT & PROTECT DOORS & FRAMES - FAB116304C,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116304B-07,DOOR FRAME PAINT & 1ST COAT - FAB116304B,Complete,2025-07-25 08:00,2025-07-29 17:00,2025-07-22 08:00,2025-07-23 17:00
FAB116303A-03,INSTALL DOOR FRAMES - FAB116303A,Complete,2025-08-15 08:00,2025-08-15 17:00,2025-06-12 08:00,2025-06-12 16:00
FAB116303A-04,INSTALL DOOR & HARDWARE - FAB116303A,Active,2025-06-12 08:00,2025-06-18 17:00,2025-06-12 08:00,
FAB116303A-05,PAINT & PROTECT DOORS & FRAMES - FAB116303A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116303A-11,IMPACT - SECAI - DIRECTIVE TO HOLD FRAME INSTALLATION,Complete,2025-06-20 08:00,2025-06-30 10:00,2025-06-09 08:00,2025-06-11 10:00
FAB116305A-25,DOOR FRAME HANDED OVER TO SECAI ON 07/07 - FAB116305A,Complete,2025-07-07 08:00,2025-07-07 17:00,2025-07-07 08:00,2025-07-07 17:00
FAB116305A-03,INSTALL DOOR FRAME BY SECAI - FAB116305A HANDED OVER ON 07/07,Complete,2025-07-17 08:00,2025-08-20 17:00,2025-07-17 08:00,2025-10-20 17:00
FAB116305A-04,INSTALL DOOR & HARDWARE - FAB116305A,Active,2025-10-27 08:00,2025-10-31 17:00,2025-10-27 08:00,
FAB116305A-05,PAINT & PROTECT DOORS & FRAMES - FAB116305A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116305B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116305B,Complete,2025-10-08 08:00,2025-10-16 17:00,2025-03-12 08:00,2025-03-21 16:00
FAB116305B-03,INSTALL DOOR FRAMES - FAB116305B,Complete,2025-09-19 13:00,2025-09-22 12:00,2025-03-21 00:00,2025-03-21 16:00
FAB116305B-04,INSTALL DOOR & HARDWARE - FAB116305B,Not Started,2025-11-28 08:00,2025-12-04 17:00,,
FAB116305B-05,PAINT & PROTECT DOORS & FRAMES - FAB116305B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116305C-04,INSTALL DOOR & HARDWARE - FAB116305C,Active,2025-10-07 08:00,2025-10-13 17:00,2025-10-07 08:00,
FAB116305C-05,PAINT & PROTECT DOORS & FRAMES - FAB116305C,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116305C-11,IMPACT - PROCUREMENT - Reordered doors (Wall Thickness and Door Swing Design Changes),Complete,2025-06-09 08:00,2025-08-04 17:00,2025-06-09 08:00,2025-07-14 17:00
FAB116306C-04,INSTALL DOOR & HARDWARE - FAB116306C,Active,2025-10-01 08:00,2025-10-07 17:00,2025-10-01 08:00,
FAB116306C-05,PAINT & PROTECT DOORS & FRAMES - FAB116306C,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116306B-03,SECAI DOOR ROUGH IN/SECURITY - FAB116306B,Not Started,2025-12-29 08:00,2025-12-30 17:00,,
FAB116306B-04,DOOR INSTALL - FAB116306B (OHC),Not Started,2025-12-31 08:00,2026-01-01 17:00,,
FAB116306C-25,DOOR FRAME HANDED OVER TO SECAI ON 07/07 - FAB116306C,Complete,2025-07-07 08:00,2025-07-07 17:00,2025-07-07 08:00,2025-07-07 17:00
FAB116306C-03,INSTALL DOOR FRAME BY SECAI - FAB116306C HANDED OVER ON 07/07,Complete,2025-07-09 08:00,2025-07-22 17:00,2025-07-09 08:00,2025-09-09 08:00
FAB116302A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116302A - HANDED OVER TO SECAI ON 08/20,Complete,2025-10-06 08:00,2025-10-14 17:00,2025-08-20 13:00,2025-08-20 17:00
FAB116302A-03,INSTALL DOOR FRAME BY SECAI - FAB116302A - HANDED OVER TO SECAI ON 08/20,Complete,2025-10-15 08:00,2025-10-15 17:00,2025-08-20 08:00,2025-08-20 17:00
FAB116302A-04,INSTALL DOOR & HARDWARE - FAB116302A,Active,2025-08-27 08:00,2025-09-02 17:00,2025-08-27 08:00,
FAB116302A-05,PAINT & PROTECT DOORS & FRAMES - FAB116302A,Not Started,2026-02-16 08:00,2026-02-17 17:00,,
FAB116301A-03,INSTALL DOOR FRAMES - FAB116301A,Complete,2025-08-28 13:00,2025-08-29 12:00,2025-04-22 00:00,2025-04-22 16:00
FAB116301A-04,INSTALL DOOR & HARDWARE - FAB116301A,Active,2025-09-19 08:00,2025-09-25 17:00,2025-09-19 08:00,
FAB116301A-05,PAINT & PROTECT DOORS & FRAMES - FAB116301A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116301B-04,INSTALL DOOR & HARDWARE - FAB116301B,Not Started,2025-11-28 08:00,2025-12-04 17:00,,
FAB116301B-05,PAINT & PROTECT DOORS & FRAMES - FAB116301B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116301C-04,INSTALL DOOR & HARDWARE - FAB116301C,Active,2025-10-22 08:00,2025-10-28 17:00,2025-10-22 08:00,
FAB116301C-05,PAINT & PROTECT DOORS & FRAMES - FAB116301C,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116307A-01,INSTALL DOOR FRAMES BY SECAI - FAB116307A,Complete,2025-10-15 08:00,2025-10-15 17:00,2025-10-15 08:00,2025-10-15 17:00
FAB116307A-04,INSTALL DOOR & HARDWARE - FAB116307A,Active,2025-10-24 08:00,2025-10-30 17:00,2025-10-24 08:00,
FAB116307A-05,PAINT & PROTECT DOORS & FRAMES - FAB116307A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116307B-03,INSTALL DOOR FRAMES - FAB116307B,Complete,2025-06-20 08:00,2025-06-20 17:00,2025-05-14 08:00,2025-05-14 16:00
FAB116307B-04,INSTALL DOOR & HARDWARE - FAB116307B,Active,2025-08-13 08:00,2025-08-19 17:00,2025-08-13 08:00,
FAB116307B-05,PAINT & PROTECT DOORS & FRAMES - FAB116307B,Not Started,2026-02-16 08:00,2026-02-16 17:00,,
FAB116307B-07,DOOR FRAME PAINT & 1ST COAT - FAB116307B,Complete,2025-08-19 08:00,2025-08-25 17:00,2025-08-11 08:00,2025-08-11 17:00
TR-FAB116315A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB116315A,Complete,2025-07-25 08:00,2025-08-04 17:00,2025-07-25 08:00,2025-08-04 17:00
TR-FAB116315A-03,INSTALL DOOR FRAMES - TR - FAB116315A,Complete,2025-08-04 08:00,2025-08-04 17:00,2025-08-05 08:00,2025-08-05 17:00
TR-FAB116315A-04,INSTALL DOOR & HARDWARE - TR - FAB116315A,Active,2025-11-10 08:00,2025-11-14 17:00,2025-11-10 08:00,
TR-FAB116315A-05,PAINT & PROTECT DOORS & FRAMES - TR - FAB116315A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116312A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116312A,Complete,2025-04-22 08:00,2025-04-30 17:00,2025-04-22 08:00,2025-04-30 17:00
FAB116312A-03,INSTALL DOOR FRAMES - FAB116312A,Complete,2025-08-26 08:00,2025-08-26 17:00,2025-04-30 00:00,2025-04-30 16:00
FAB116312A-04,INSTALL DOOR & HARDWARE - FAB116312A,Active,2025-04-30 08:00,2025-05-06 17:00,2025-04-30 08:00,
FAB116312A-05,PAINT & PROTECT DOORS & FRAMES - FAB116312A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116310A-03,IMPACT - INSTALL DOOR FRAMES - FAB116310A,Complete,2025-05-09 08:00,2025-05-12 17:00,2025-05-09 08:00,2025-05-09 17:00
FAB116310A-04,INSTALL DOOR & HARDWARE - FAB116310A,Active,2025-08-27 08:00,2025-09-02 17:00,2025-08-27 08:00,
FAB116310A-05,PAINT & PROTECT DOORS & FRAMES - FAB116310A,Not Started,2026-02-16 08:00,2026-02-17 17:00,,
FAB116401A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116401A,Complete,2025-03-25 08:00,2025-04-02 17:00,2025-03-25 08:00,2025-04-02 17:00
FAB116401A-03,INSTALL DOOR FRAMES - FAB116401A,Complete,2025-08-18 13:00,2025-08-19 12:00,2025-04-02 00:00,2025-04-02 16:00
FAB116401A-04,INSTALL DOOR & HARDWARE - FAB116401A,Active,2025-08-22 08:00,2025-08-28 17:00,2025-08-22 08:00,
FAB116401A-05,PAINT & PROTECT DOORS & FRAMES - FAB116401A,Not Started,2026-02-16 08:00,2026-02-17 17:00,,
FAB116401B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116401B,Complete,2025-08-15 08:00,2025-08-15 08:00,2025-08-15 08:00,2025-08-15 08:00
FAB116401B-03,INSTALL DOOR FRAME BY SECAI - FAB116401B,Active,2025-08-15 08:00,2025-08-15 17:00,2025-08-15 08:00,
FAB116401B-04,INSTALL DOOR & HARDWARE - FAB116401B,Not Started,2025-12-01 08:00,2025-12-05 17:00,,
FAB116401B-05,PAINT & PROTECT DOORS & FRAMES - FAB116401B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116401B-11,IMPACT - SECAI - DIRECTIVE TO HOLD FRAME INSTALLATION,Complete,2025-08-15 08:00,2025-08-15 08:00,2025-08-15 08:00,2025-08-15 08:00
FAB116408A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116408A,Complete,2025-03-25 08:00,2025-04-02 17:00,2025-03-25 08:00,2025-04-02 17:00
FAB116408A-03,INSTALL DOOR FRAMES - FAB116408A,Complete,2025-04-02 08:00,2025-04-02 17:00,2025-04-02 08:00,2025-04-02 17:00
FAB116408A-04,INSTALL DOOR & HARDWARE - FAB116408A,Not Started,2025-11-21 08:00,2025-11-27 17:00,,
FAB116408A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116408A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116308A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116308A,Complete,2025-08-12 08:00,2025-08-12 17:00,2025-08-12 08:00,2025-08-12 17:00
FAB116308A-04,INSTALL DOOR & HARDWARE - FAB116308A,Active,2025-08-22 08:00,2025-08-28 17:00,2025-08-22 08:00,
FAB116308A-05,PAINT & PROTECT DOORS & FRAMES - FAB116308A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116308B-03,SECAI - INSTALL DOOR FRAMES - FAB116308B TO HAND OVER 07/07,Complete,2025-07-09 08:00,2025-07-22 17:00,2025-07-09 08:00,2025-09-15 17:00
FAB116308B-04,INSTALL DOOR & HARDWARE - FAB116308B,Active,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,
FAB116308B-05,PAINT & PROTECT DOORS & FRAMES - FAB116308B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116308C-04,INSTALL DOOR & HARDWARE - FAB116308C,Not Started,2025-11-24 08:00,2025-11-28 17:00,,
FAB116308C-05,PAINT & PROTECT DOORS & FRAMES - FAB116308C,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116308D-03,INSTALL DOOR FRAMES - FAB116308D,Complete,2025-07-10 08:00,2025-07-10 17:00,2025-06-19 08:00,2025-06-19 16:00
FAB116308D-04,INSTALL DOOR & HARDWARE - FAB116308D,Active,2025-08-27 08:00,2025-09-02 17:00,2025-08-27 08:00,
FAB116308D-05,PAINT & PROTECT DOORS & FRAMES - FAB116308D,Not Started,2026-02-16 08:00,2026-02-19 17:00,,
FAB116308E-04,INSTALL DOOR & HARDWARE - FAB116308E,Not Started,2025-11-28 08:00,2025-12-04 17:00,,
FAB116308E-05,PAINT & PROTECT DOORS & FRAMES - FAB116308E,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116308G-03,INSTALL DOOR FRAMES - FAB116308G,Complete,2025-06-19 08:00,2025-06-19 17:00,2025-06-19 08:00,2025-06-19 17:00
FAB116308G-04,INSTALL DOOR & HARDWARE - FAB116308G,Active,2025-08-27 08:00,2025-09-02 17:00,2025-08-27 08:00,
FAB116308G-05,PAINT & PROTECT DOORS & FRAMES - FAB116308G,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116308H-02,DOOR FRAME HANDED OVER TO SECAI ON 07/10 - FAB116308H,Complete,2025-07-10 08:00,2025-07-10 17:00,2025-07-10 08:00,2025-07-10 17:00
FAB116308H-03,INSTALL DOOR FRAME BY SECAI - FAB116308H HANDED OVER ON 07/10,Complete,2025-07-07 08:00,2025-08-08 17:00,2025-07-10 08:00,2025-10-03 17:00
FAB116308H-04,INSTALL DOOR & HARDWARE - FAB116308H,Active,2025-10-15 08:00,2025-10-21 17:00,2025-10-15 08:00,
FAB116308H-05,PAINT & PROTECT DOORS & FRAMES - FAB116308H,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116308J-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116308J,Complete,2025-08-11 08:00,2025-08-19 17:00,2025-08-11 08:00,2025-08-19 17:00
FAB116308J-03,INSTALL DOOR FRAMES - FAB116308J,Complete,2025-08-19 08:00,2025-08-19 17:00,2025-08-19 08:00,2025-08-19 17:00
FAB116308J-04,INSTALL DOOR & HARDWARE - FAB116308J,Active,2025-10-15 08:00,2025-10-21 17:00,2025-10-15 08:00,
FAB116308J-05,PAINT & PROTECT DOORS & FRAMES - FAB116308J,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116308J-11,IMPACT - PROCUREMENT - REORDERED DOORS (JAMB DEPTH ISSUE),Complete,2025-06-20 08:00,2025-08-14 17:00,2025-06-20 08:00,2025-06-30 17:00
FAB116308D-07,DOOR FRAME PAINT & 1ST COAT - FAB116308D,Complete,2025-08-27 08:00,2025-08-29 17:00,2025-08-26 08:00,2025-08-26 17:00
FAB116308G-07,DOOR FRAME PAINT & 1ST COAT - FAB116308G,Complete,2025-07-28 08:00,2025-07-30 17:00,2025-07-28 08:00,2025-07-30 17:00
FAB116308C-03,INSTALL DOOR FRAMES - FAB116308C,Complete,2025-08-06 08:00,2025-08-06 17:00,2025-08-06 08:00,2025-08-06 17:00
FAB116308E-03,INSTALL DOOR FRAMES - FAB116308E,Complete,2025-08-11 08:00,2025-08-11 17:00,2025-08-06 08:00,2025-08-06 17:00
FAB116308B-13,DOOR FRAME HANDED OVER TO SECAI ON 07/07- FAB116308B,Complete,2025-07-07 08:00,2025-07-07 17:00,2025-07-07 08:00,2025-07-07 16:00
FAB116309A-03,INSTALL DOOR FRAMES - FAB116309A,Complete,2025-06-20 08:00,2025-06-20 17:00,2025-06-12 08:00,2025-06-12 16:00
FAB116309A-04,INSTALL DOOR & HARDWARE - FAB116309A,Active,2025-08-08 08:00,2025-08-14 17:00,2025-08-08 08:00,
FAB116309A-05,PAINT & PROTECT DOORS & FRAMES - FAB116309A,Not Started,2026-02-16 08:00,2026-02-17 17:00,,
FAB116309A-07,DOOR FRAME PAINT & 1ST COAT - FAB116309A,Complete,2025-08-05 08:00,2025-08-07 17:00,2025-08-05 08:00,2025-08-07 17:00
FAB116402A-03,INSTALL DOOR FRAMES - FAB116402A,Complete,2025-09-19 08:00,2025-09-19 17:00,2025-09-20 08:00,2025-09-20 17:00
FAB116402A-04,INSTALL DOOR & HARDWARE - FAB116402A,Active,2025-10-31 08:00,2025-11-06 17:00,2025-10-31 08:00,
FAB116402A-05,PAINT & PROTECT DOORS & FRAMES - FAB116402A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116404A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116404A,Complete,2025-08-01 08:00,2025-08-11 17:00,2025-08-01 08:00,2025-08-08 17:00
FAB116404A-03,INSTALL DOOR FRAMES - FAB116404A,Complete,2025-08-08 08:00,2025-08-08 17:00,2025-08-09 08:00,2025-08-09 17:00
FAB116404A-04,INSTALL DOOR & HARDWARE - FAB116404A,Active,2025-09-08 08:00,2025-09-12 17:00,2025-09-08 08:00,
FAB116404A-05,PAINT & PROTECT DOORS & FRAMES - FAB116404A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116403A-03,INSTALL DOOR FRAMES - FAB116403A,Complete,2025-06-20 08:00,2025-06-20 17:00,2025-06-09 08:00,2025-06-09 16:00
FAB116403A-07,DOOR FRAME PAINT & 1ST COAT - FAB116403A,Complete,2025-08-27 08:00,2025-08-29 17:00,2025-08-27 08:00,2025-08-29 17:00
FAB116403A-04,INSTALL DOOR & HARDWARE - FAB116403A,Active,2025-09-02 08:00,2025-09-08 17:00,2025-09-02 08:00,
FAB116403A-05,PAINT & PROTECT DOORS & FRAMES - FAB116403A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116405A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116405A,Complete,2025-08-11 08:00,2025-08-19 17:00,2025-08-11 08:00,2025-08-12 17:00
FAB116405A-03,INSTALL DOOR FRAMES - FAB116405A,Complete,2025-08-12 08:00,2025-08-12 17:00,2025-08-12 08:00,2025-08-12 17:00
FAB116405A-04,INSTALL DOOR & HARDWARE - FAB116405A,Active,2025-10-14 08:00,2025-10-20 17:00,2025-10-14 08:00,
FAB116405A-05,PAINT & PROTECT DOORS & FRAMES - FAB116405A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116406A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116406A,Complete,2025-03-17 08:00,2025-03-25 17:00,2025-03-17 08:00,2025-03-25 17:00
FAB116406A-03,INSTALL DOOR FRAMES - FAB116406A,Complete,2025-09-19 13:00,2025-09-22 12:00,2025-03-25 00:00,2025-03-25 16:00
FAB116406A-04,INSTALL DOOR & HARDWARE - FAB116406A,Not Started,2025-11-28 08:00,2025-12-04 17:00,,
FAB116406A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116406A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116407A-03,INSTALL DOOR FRAMES - FAB116407A,Complete,2025-10-21 13:00,2025-10-22 12:00,2025-04-02 00:00,2025-04-02 16:00
FAB116407A-04,INSTALL DOOR & HARDWARE - FAB116407A,Active,2025-09-24 08:00,2025-09-30 17:00,2025-09-24 08:00,
