task_id,task_code,task_name,status_code,target_start_date,target_end_date,act_start_date,act_end_date,labor_budgeted_hrs,labor_remaining_hrs,labor_actual_reg_hrs,labor_actual_ot_hrs,labor_resources,equip_budgeted_hrs,equip_remaining_hrs,equip_actual_hrs,equipment_resources,total_budgeted_hrs,total_actual_hrs
100229625,CN.SWB5.10490,IMPACT - CURB DESIGN ISSUE - SW PENTHOUSE - SOUTH WALL,TK_Complete,2024-09-14 07:00,2024-09-24 17:00,2024-10-10 07:00,2024-10-25 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229671,CN.A1.UG.1320,PH1- UNDERGROUND PLUMBING SWB1,TK_Complete,2022-10-03 08:00,2022-10-07 08:00,2022-10-03 08:00,2022-10-07 08:00,748.0,0.0,748.0,0.0,CIP Concrete SOG Crews,22.0,0.0,22.0,50-75 Ton Mobile Support Crane,770.0,770.0
100229673,CN.A2.UG.1100,PH1- UNDERSLAB WATERPROOFING SWB1,TK_Complete,2022-10-03 07:00,2022-10-06 09:00,2022-10-03 07:00,2022-10-06 09:00,63.0,0.0,63.0,0.0,Precast Erect Main Columns,7.0,0.0,7.0,LR-1300 330 Ton Crawler Crane,70.0,70.0
100229674,CN.A2.UG.1110,PH1- WATERPROOF WALL SWB1,TK_Complete,2022-10-13 12:00,2022-10-17 12:00,2022-10-13 12:00,2022-10-18 14:00,63.0,0.0,63.0,0.0,Precast Erect Main Columns,7.0,0.0,7.0,LR-1300 330 Ton Crawler Crane,70.0,70.0
100229675,CN.A2.UG.1120,PH1- FRENCH DRAIN SWB1,TK_Complete,2022-10-13 12:00,2022-10-17 12:00,2022-10-13 12:00,2022-10-18 14:00,63.0,0.0,63.0,0.0,Precast Erect Main Columns,7.0,0.0,7.0,LR-1300 330 Ton Crawler Crane,70.0,70.0
100229677,CN.SWB1.1010,PH1-FRP GRADE BEAM - SWB1,TK_Complete,2022-09-27 07:00,2022-09-29 11:00,2022-09-27 07:00,2022-09-29 11:00,480.0,0.0,480.0,0.0,CIP Concrete SUP Pier Cap Crew,16.0,0.0,16.0,50-75 Ton Mobile Support Crane,496.0,496.0
100229678,CN.SWB1.1070,PH1- FRP SLAB - SWB-1-L2 - ELECTRICAL ROOM 2(Waiting for Expansion Joint),TK_Complete,2023-10-19 07:00,2023-10-21 11:00,2023-10-17 07:00,2023-10-19 12:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100229679,CN.SWB1.1100,PH1- FRP SLAB - SWB-1-L3( Waiting on Expansion Joint),TK_Complete,2023-10-09 07:00,2023-10-11 11:00,2023-10-09 07:00,2023-10-12 11:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100229680,CN.SWB1.1130,PH1- FRP SLAB - SWB-1-ROOF,TK_Complete,2023-08-16 07:00,2023-08-17 13:00,2023-08-16 07:00,2023-08-17 13:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100229686,CN.SWB1.1110,PH1- 1st FLOOR SLAB - SWB-1-L1,TK_Complete,2022-10-06 09:00,2022-10-07 15:00,2022-10-06 09:00,2022-10-07 15:00,646.0,0.0,646.0,0.0,CIP Concrete SOG Crews,19.0,0.0,19.0,50-75 Ton Mobile Support Crane,665.0,665.0
100229687,CN.SWB1.1220,FRP TOPPING SLAB - SWB1- GL 18-21 - L-N - L4 ROOF,TK_Complete,2024-05-07 07:00,2024-05-13 17:00,2024-04-15 07:00,2024-04-18 17:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100229688,CN.SWB1.1240,LAYOUT & INSTALL DOWELS - SWB-1-ROOF GL 18-21 K-N,TK_Complete,2023-11-13 07:00,2023-11-13 15:00,2023-11-13 07:00,2023-11-13 15:00,400.0,0.0,400.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,400.0,400.0
100229689,CN.SWB1.1040,PH1-FRP PIT WALLS - SWB1,TK_Complete,2022-10-07 15:00,2022-10-14 11:00,2022-10-07 15:00,2022-10-15 14:00,782.0,0.0,782.0,0.0,CIP Concrete Pit Crews,23.0,0.0,23.0,50-75 Ton Mobile Support Crane,805.0,805.0
100229691,CN.SWB1.1060,TIER 1 ERECT PRECAST COLUMNS & BEAMS - SWB1,TK_Complete,2023-05-01 13:00,2023-05-08 09:00,2023-05-01 13:00,2023-05-27 16:00,192.0,0.0,192.0,0.0,Precast Erect Crew SUP Col's/Bm's/Girders,24.0,0.0,24.0,LR-1400 400 Ton Crawler Crane,216.0,216.0
100229692,CN.SWB1.1160,PH1-ROOF LAYER PARAPET - SWB1 GL 18-21 K-N,TK_Complete,2023-11-14 07:00,2023-11-14 15:00,2023-11-14 07:00,2023-11-14 15:00,64.0,0.0,64.0,0.0,Precast Erect Crew SUP Col's/Bm's/Girders,8.0,0.0,8.0,185 Ton Crawler Crane Unload/Handle Waffles,72.0,72.0
100229693,CN.SWB1.1180,PH1-FLUID APPLIED MEMBRANE ROOFING - SWB1 GL 18-21 K-N,TK_Complete,2023-11-17 15:00,2023-11-18 13:00,2023-11-17 15:00,2023-11-18 14:00,112.0,0.0,112.0,0.0,SUP Bldg Roofing Membrane Crew,0.0,0.0,0.0,,112.0,112.0
100229694,CN.SWB1.1190,PH1 - CLADDING STEEL INTERIOR GL 18-21 - K LINE (AD AREA),TK_Complete,2024-03-04 15:00,2024-03-11 09:00,2024-03-04 07:00,2024-03-20 17:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100229695,CN.SWB1.1210,PH1 - INSTALL INSULATED METAL PANEL MODULES - GL 19.5-21 - L LINE (DS AREA),TK_Complete,2024-06-22 07:00,2024-07-01 17:00,2024-06-19 07:00,2024-06-27 17:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100229696,CN.SWB1.1170,PH1 - CLADDING STEEL  - SWB-1 N Line [SUP EXTERIOR WALL],TK_Complete,2023-10-20 09:00,2023-10-27 15:00,2023-10-20 09:00,2023-11-02 09:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100229697,CN.SWB1.1200,INSTALL INSULATED METAL PANEL MODULES(LOADING PLATFORM ) - GL 18-19.5 -N LINE [SUP EXTERIOR WALL],TK_Complete,2024-11-14 07:00,2024-11-22 17:00,2024-12-05 07:00,2025-03-28 16:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100229698,CN.SWB1.1140,PH1- AD STEEL FRAME INSTALL - SWB-1 fab side,TK_Complete,2023-08-28 07:00,2023-09-02 15:00,2023-08-24 07:00,2023-09-08 09:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229715,CN.SWB1.1360,PH1- TOPPING SLAB w TRENCH & ANGLE EMBEDS- SWB-1-L1 GL 18-21 K-N,TK_Complete,2024-02-03 14:00,2024-02-06 08:00,2024-01-21 08:00,2024-01-25 11:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100229716,CN.SWB1.1370,PH1- DS/AD DECKING & DETAILING GL 18 - 21 J-K - DS/ AD SWB-1 L6,TK_Complete,2023-12-11 07:00,2023-12-15 17:00,2023-12-11 07:00,2023-12-12 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229717,CN.SWB1.1380,PH1- DS/AD FRP SLAB - DS/ AD SWB-1 - L4/E  GL 18 - 21 J-K,TK_Complete,2024-01-22 07:00,2024-01-24 11:00,2024-01-21 07:00,2024-01-23 15:00,695.0,0.0,695.0,0.0,"W&W DS/AD Infill Steel - West - Team B, CIP Concrete Slab on Metal Deck Crews",58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",753.0,753.0
100229718,CN.SWB1.1390,AD WATERPROOFING - SWB1 - GL 18-21 - J-K - L4/E,TK_Complete,2024-06-28 07:00,2024-07-17 17:00,2024-06-26 07:00,2024-07-01 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229719,CN.SWB1.1400,AD TOPPING SLAB - SWB1 - GL 18-21 - J-K - L4/E,TK_Complete,2024-07-26 07:00,2024-07-31 17:00,2024-07-01 07:00,2024-07-02 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229720,TIER 21.1060,TIER 2 GROUT PRECAST COLUMNS & BEAMS - SWB1,TK_Complete,2023-07-24 07:00,2023-07-31 12:00,2023-07-10 07:00,2023-08-03 12:00,192.0,0.0,192.0,0.0,Precast Erect Crew SUP Col's/Bm's/Girders,24.0,0.0,24.0,LR-1400 400 Ton Crawler Crane,216.0,216.0
100229725,CN.SWB1.1470,PH1- DS/AD DECKING & DECKING GL 18 - 21 J-K DS/ AD SWB-1  L4&L4/E,TK_Complete,2024-01-17 07:00,2024-01-21 15:00,2024-01-16 07:00,2024-01-20 09:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229728,CN.SWB1.1490,PH1- DS STEEL FRAME INSTALL - SWB-1 Comeback Sup Side,TK_Complete,2023-09-18 07:00,2023-09-22 09:00,2023-09-15 07:00,2023-09-19 09:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229730,CN.SWB1.1510,PH1- EXTERIOR CURBS - SWB-1-L1,TK_Complete,2023-10-24 07:00,2023-10-28 09:00,2023-10-24 07:00,2023-10-28 10:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100229731,CN.SWB1.1520,PH1- MEP PADS - SWB-1-L1- MCC RM & I/O RM GL 18-21 K-N,TK_Complete,2024-06-07 07:00,2024-06-13 17:00,2024-02-13 07:00,2024-02-23 17:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100229746,SUWPIT12-20-1,PIT DECKING - SWB-1 - L1 - GL 12-20 GL 12 L-N,TK_Complete,2024-04-01 15:00,2024-04-04 17:00,2024-02-09 15:00,2024-02-11 15:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229747,SUWPIT18-19,ADDED SOUTH PIT PLATFORM / RAMP STEEL DETAIL & INSTALL - SWB-1 - L1 - GL 17-15 L-N,TK_Complete,2024-01-23 13:00,2024-02-01 13:00,2024-01-23 13:00,2024-02-08 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229748,SUWPIT12-20-2,FRP SLAB - SWB-1-L1 - PIT - GL 12-20 L-N,TK_Complete,2024-04-08 07:00,2024-04-15 08:00,2024-02-12 08:00,2024-02-13 09:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100229751,CN.SWB1.4560,PH1 - CLADDING STEEL  EXTERIOR  - SWB-1 L LINE (DS AREA) GL 18-21,TK_Complete,2024-02-05 07:00,2024-02-15 13:00,2024-02-01 07:00,2024-02-09 16:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100229752,EMB1021,"IMPACT - Missing Precast Embeds (2) L19 and L20 Level 2, 3, & 4 (#21)",TK_Complete,2023-09-16 08:00,2023-09-17 14:00,2023-09-09 08:00,2023-09-10 08:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229753,EMB1002,IMPACT - Missing Precast Embed Between GL19 L18 and L19 Level 4 (#02),TK_Complete,2023-09-16 08:00,2023-09-17 14:00,2023-09-11 08:00,2023-09-12 16:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229754,ANC2000,IMPACT - Missing Anchor Rods GL L18 (#2000),TK_Complete,2023-09-16 08:00,2023-09-17 14:00,2023-09-13 08:00,2023-09-14 16:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229755,CN.SWB1.4570,PH1- DS/AD DECKING & DETAILING GL 18 - 21 - DS/ AD SWB-1 L2,TK_Complete,2023-09-16 08:00,2023-09-21 16:00,2023-09-20 08:00,2023-09-25 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229756,CN.SWB1.4580,PH1- DS/AD FRP SLAB - SWB-1  L3  GL 18 - 21 J-K,TK_Complete,2023-12-07 07:00,2023-12-14 11:00,2023-12-07 07:00,2023-12-08 15:00,695.0,0.0,695.0,0.0,"W&W DS/AD Infill Steel - West - Team B, CIP Concrete Slab on Metal Deck Crews",58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",753.0,753.0
100229769,CN.SWB1.4600,PH1 -WELD CLIPS - CLADDING STEEL - SWB-1 L LINE (DS AREA) GL 18-21,TK_Complete,2023-12-18 15:00,2023-12-19 17:00,2023-12-13 15:00,2023-12-15 17:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100229791,CN.SWB1.4860,ROOFTOP DRY PARAPET - SWB-1 (DS AREA) GL 18-21 N (DS AREA),TK_Complete,2024-02-26 07:00,2024-03-01 17:00,2024-02-26 07:00,2024-02-28 17:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100229792,CN.SWB1.4870,INSTALL INSULATED METAL PANEL MODULES - GL 18-21 - J LINE (AD AREA),TK_Complete,2024-06-27 07:00,2024-06-28 17:00,2024-06-19 07:00,2024-06-19 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229793,CN.SWB1.4880,INSTALL TPO ROOFING - SWB1 - GL 19-22 - K-L - L6,TK_Complete,2024-10-14 07:00,2024-10-18 17:00,2024-10-14 07:00,2024-10-18 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229804,CN.SWB1.5010,INSTALL RAISED ACCESS FLOORING- I/O FAB110313 - SUW - L1 - GL M/18,TK_Complete,2025-03-03 07:00,2025-03-11 17:00,2025-03-03 07:00,2025-03-05 17:00,646.0,0.0,646.0,0.0,CIP Concrete SOG Crews,19.0,0.0,19.0,50-75 Ton Mobile Support Crane,665.0,665.0
100229805,CN.SWB1.5030,IMPACT [C25] - ROOF DRAIN IN THE WAY - SWB-1-L1- GL 18-19 M-N,TK_Complete,2024-01-29 07:00,2024-02-01 17:00,2024-01-23 07:00,2024-02-01 17:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100229806,CN.SWB1.5040,IMPACT [C23] - EXPANSION JOINT DETAIL (C23) - SWB-1 L4 & L4/E GL 19 J-K,TK_Complete,2024-01-22 07:00,2024-01-24 11:00,2024-01-21 07:00,2024-07-31 17:00,695.0,0.0,695.0,0.0,"W&W DS/AD Infill Steel - West - Team B, CIP Concrete Slab on Metal Deck Crews",58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",753.0,753.0
100229808,CN.SWB1.5060,WWSE SOMD PENETRATIONS - SWB1 - GL 3-33 - L-N - L4E,TK_Complete,2024-04-15 11:00,2024-05-13 15:00,2024-03-15 11:00,2024-03-30 15:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229809,CN.SWB1.5070,LATCON / VELTRI SOMD ROOF DRAIN PENETRATION SUPPORT STEEL - SUW - GL 3-33 - L-J - L6,TK_Complete,2024-09-06 07:00,2024-10-04 17:00,2024-07-22 07:00,2024-10-31 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229810,CN.SWB1.5120,IMPACT [S.TIA-45] - STARCON EQUIPMENT & MATERIALS IMPACTING TOPPING SLAB - GL 18-23,TK_Complete,2024-03-04 07:00,2024-03-11 17:00,2024-02-01 07:00,2024-03-02 15:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100229813,CN.SWB1.5250,INSTALL FRAMING FOR IMP - GL 18-21 - J LINE (AD AREA),TK_Complete,2024-05-30 07:00,2024-05-31 17:00,2024-05-01 07:00,2024-05-14 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229817,CN.SWB1.5290,REMAINING INSTALL INSULATED METAL PANEL MODULES - GL 19.5-18.5 - L LINE (DS AREA),TK_Complete,2024-11-18 07:00,2024-11-22 17:00,2024-11-18 07:00,2024-11-27 17:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100229822,CN.SWB1.5320,DS ROOF PARAPET DRY IN - SWB1 - GL 18-21 - K-L - L6,TK_Complete,2024-09-13 07:00,2024-10-01 17:00,2024-08-26 07:00,2024-09-12 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229823,CN.SWB1.5330,IMPACT - EXPANSION JOINT PARAPET DETAIL - SWB1 - GL 19-22 - K-L - L6,TK_Complete,2024-10-21 07:00,2024-11-07 17:00,2024-09-09 07:00,2024-10-12 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100229824,CN.SWB1.5400,IMPACT - EXPANSION JOIN CORRECTION (LOADING PLATFORM ) - GL 18-19.5 -N LINE [SUP EXTERIOR WALL],TK_Complete,2024-11-14 07:00,2024-11-21 17:00,2024-12-05 07:00,2025-02-25 17:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100229825,CN.SWB1.5410,IMPACT - AWAINING LOUVER DESINGN & IOCC APPROVAL (LOADING PLATFORM ) - GL 18-19.5 -N LINE [SUP EXTERIOR WALL],TK_Complete,2024-11-14 07:00,2024-11-21 17:00,2024-12-05 07:00,2025-02-25 17:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100229826,CN.SWB1.5440,IMPACT-TARPS IN THE WAY FOR WEATHER (LOADING PLATFORM ) - GL 18-19.5 -N LINE [SUP EXTERIOR WALL],TK_Complete,2024-11-14 07:00,2024-11-21 17:00,2025-01-13 07:00,2025-01-23 17:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100229827,CN.SWB1.5450,IMPACT-PAINT BOLTS (LOADING PLATFORM ) - GL 18-19.5 -N LINE [SUP EXTERIOR WALL],TK_Complete,2025-02-26 07:00,2025-02-28 17:00,2025-02-26 07:00,2025-02-28 17:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100229828,CN.SWB1.5460,IMPACT - AWAINING LOUVER INFILL STEEL & IMP (LOADING PLATFORM ) - GL 18-19.5 -N LINE [SUP EXTERIOR WALL],TK_Complete,2025-05-12 07:00,2025-05-12 17:00,2025-04-15 07:00,2025-04-16 07:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100229829,CN.A1.UG.1340,PH1- UNDERGROUND PLUMBING SWB2,TK_Complete,2022-09-07 08:00,2022-09-11 08:00,2022-09-07 08:00,2022-09-12 10:00,748.0,0.0,748.0,0.0,CIP Concrete SOG Crews,22.0,0.0,22.0,50-75 Ton Mobile Support Crane,770.0,770.0
100229831,CN.A2.UG.1130,PH1- UNDERSLAB WATERPROOFING SWB2,TK_Complete,2022-10-14 09:00,2022-10-18 09:00,2022-10-14 09:00,2022-10-20 11:00,63.0,0.0,63.0,0.0,Precast Erect Main Columns,7.0,0.0,7.0,LR-1300 330 Ton Crawler Crane,70.0,70.0
100229832,CN.A2.UG.1140,PH1- WATERPROOF WALL SWB2,TK_Complete,2022-11-10 11:00,2022-11-20 17:00,2022-11-10 11:00,2022-11-23 11:00,63.0,0.0,63.0,0.0,Precast Erect Main Columns,7.0,0.0,7.0,LR-1300 330 Ton Crawler Crane,70.0,70.0
100229833,CN.A2.UG.1150,PH1- FRENCH DRAIN SWB2,TK_Complete,2022-11-21 07:00,2022-11-27 17:00,2022-11-21 07:00,2022-11-28 17:00,63.0,0.0,63.0,0.0,Precast Erect Main Columns,7.0,0.0,7.0,LR-1300 330 Ton Crawler Crane,70.0,70.0
100229834,CN.SWB2.1010,PH1-FRP GRADE BEAM - SWB2,TK_Complete,2022-10-06 11:24,2022-10-08 15:24,2022-10-06 11:24,2022-10-10 07:24,480.0,0.0,480.0,0.0,CIP Concrete SUP Pier Cap Crew,16.0,0.0,16.0,50-75 Ton Mobile Support Crane,496.0,496.0
100229837,CN.SWB2.1060,PH1- FRP SLAB - SWB-2-L2 -,TK_Complete,2023-07-24 07:00,2023-07-26 11:00,2023-07-19 07:00,2023-07-21 11:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100229838,CN.SWB2.1090,PH1- FRP SLAB - SWB-2-L3,TK_Complete,2023-08-28 07:00,2023-08-31 11:00,2023-08-28 07:00,2023-08-31 11:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100229839,CN.SWB2.1120,PH1- FRP SLAB - SWB-2-ROOF,TK_Complete,2023-08-28 07:00,2023-08-31 11:00,2023-08-28 07:00,2023-08-31 07:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100229843,CN.SWB2.1100,PH1- 1st FLOOR SLAB - SWB-2-L1,TK_Complete,2022-10-20 11:00,2022-10-30 17:00,2022-10-20 11:00,2022-11-03 11:00,646.0,0.0,646.0,0.0,CIP Concrete SOG Crews,19.0,0.0,19.0,50-75 Ton Mobile Support Crane,665.0,665.0
100229844,CN.SWB2.1230,MEP EQPT PADS (LAYOUT & INSTALL DOWELS)- SWB-2-ROOF,TK_Complete,2023-09-28 07:00,2023-09-30 11:00,2023-09-28 07:00,2023-09-30 12:00,400.0,0.0,400.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,400.0,400.0
100229845,CN.SWB2.1040,PH1-FRP PIT WALLS - SWB2,TK_Complete,2022-10-31 15:00,2022-11-07 11:00,2022-10-31 15:00,2022-11-08 13:00,680.0,0.0,680.0,0.0,CIP Concrete Pit Crews,20.0,0.0,20.0,50-75 Ton Mobile Support Crane,700.0,700.0
100229847,CN.SWB2.1050,TIER 1 ERECT PRECAST COLUMNS & BEAMS - SWB2,TK_Complete,2023-05-09 11:00,2023-05-15 17:00,2023-05-01 11:00,2023-05-30 17:00,200.0,0.0,200.0,0.0,Precast Erect Crew SUP Col's/Bm's/Girders,25.0,0.0,25.0,LR-1400 400 Ton Crawler Crane,225.0,225.0
100229848,CN.SWB2.1150,PH1-ROOF LAYER PARAPET - SWB2,TK_Complete,2024-01-23 08:00,2024-01-24 14:00,2024-01-23 08:00,2024-01-24 14:00,64.0,0.0,64.0,0.0,Precast Erect Crew SUP Col's/Bm's/Girders,8.0,0.0,8.0,185 Ton Crawler Crane Unload/Handle Waffles,72.0,72.0
100229849,CN.SWB2.1170,PH1-FLUID APPLIED MEMBRANE ROOFING - SWB2,TK_Complete,2023-10-05 11:00,2023-10-08 13:00,2023-10-05 11:00,2023-10-08 16:00,112.0,0.0,112.0,0.0,SUP Bldg Roofing Membrane Crew,0.0,0.0,0.0,,112.0,112.0
100229850,CN.SWB2.1180,PH1 - CLADDING STEEL  INTERIOR GL 21-24 - K LINE (AD AREA),TK_Complete,2024-03-04 08:00,2024-03-09 14:00,2024-03-04 08:00,2024-03-27 13:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100229851,CN.SWB2.1210,PH1 - INSTALL INSULATED METAL PANEL MODULES - GL 21-24 - L LINE (DS AREA),TK_Complete,2024-05-25 07:00,2024-06-03 17:00,2024-05-25 07:00,2024-06-18 17:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100229852,CN.SWB2.1160,PH1 - CLADDING STEEL  - SWB-2 N Line [SUP EXTERIOR WALL],TK_Complete,2023-11-06 09:00,2023-11-13 11:00,2023-11-06 09:00,2023-11-10 15:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
