task_pred_id,task_id,pred_task_id,proj_id,pred_proj_id,pred_type,lag_hr_cnt,comments,float_path,aref,arls
228426009,100227371,100226664,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228426010,100226665,100227371,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228426011,100226666,100226664,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-01 07:00
228426012,100227372,100226665,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228426013,100226695,100227372,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228426014,100227373,100227374,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426015,100227375,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-17 07:00
228426016,100232090,100232087,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426017,100232090,100232049,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426018,100228829,100228827,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228426019,100226807,100228829,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228426020,100227645,100228828,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426021,100227376,100227345,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426022,100227294,100227376,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426023,100227343,100227262,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-17 07:00
228426024,100226944,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-02 07:00
228426025,100226945,100226943,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-14 07:00
228426026,100228572,100226945,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-14 07:00
228426027,100228510,100226944,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-02 07:00
228426028,100228570,100228562,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-14 07:00
228426029,100228511,100226947,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228426030,100228509,100226947,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228426031,100226869,100227377,122698,122698,PR_FF,30,,,2025-11-20 17:00,2025-12-05 17:00
228426032,100226870,100227378,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228426033,100226872,100227379,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426034,100227380,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426035,100227645,100227380,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426036,100227378,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228426037,100227367,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-02 07:00
228426038,100227190,100227366,122698,122698,PR_FF,0,,,2025-11-18 07:00,2025-12-05 17:00
228426039,100227188,100227366,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-03 07:00
228426040,100227361,100227360,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426041,100232466,100232440,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426042,100232438,100232466,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426043,100230484,100232466,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426044,100231789,100231783,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 07:00
228426045,100231787,100231789,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 07:00
228426046,100230755,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-29 07:00
228426047,100227645,100227365,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426048,100227645,100227373,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426049,100227374,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426050,100230520,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-18 07:00
228426051,100228514,100228572,122698,122698,PR_FS,0,,,2025-12-11 17:00,2025-12-05 07:00
228426052,100227377,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426053,100227379,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426054,100227381,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228426055,100227353,100227381,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228426056,100226884,100227382,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426057,100227382,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426058,100226842,100227382,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426059,100227382,100227351,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426060,100227384,100227383,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426061,100227383,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426062,100226873,100227385,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228426063,100227386,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-26 07:00
228426064,100227128,100227386,122698,122698,PR_FS,0,,,2025-11-21 17:00,2025-12-01 07:00
228426065,100227387,100227386,122698,122698,PR_FS,0,,,2025-11-21 17:00,2025-12-01 07:00
228426066,100227645,100227388,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426067,100227645,100227384,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426068,100227390,100227389,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426069,100227391,100227390,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426070,100227392,100227391,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426072,100227393,100227392,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426073,100227395,100227394,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426074,100227394,100227393,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426076,100226762,100227395,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426077,100227396,100227395,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426078,100227397,100227396,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426079,100226762,100227397,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426080,100227398,100226762,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426081,100227645,100227398,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426082,100231394,100231574,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426083,100229804,100231574,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426084,100230660,100231574,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426085,100231574,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228426086,100233034,100232746,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-26 07:00
228426087,100233035,100233034,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-26 07:00
228426088,100233036,100233037,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-26 07:00
228426090,100226864,100227382,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426091,100227385,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-10 07:00
228426092,100230758,100228830,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426094,100228831,100230750,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-14 17:00
228426095,100230757,100230750,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426096,100230521,100228832,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426097,100232468,100228830,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426098,100231576,100230750,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426100,100229632,100229547,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-12 07:00
228426101,100229632,100227130,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-12 07:00
228426102,100229549,100229632,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-12 07:00
228426103,100229540,100229633,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228426104,100229633,100229538,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-12 07:00
228426105,100229633,100229589,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-12 07:00
228426106,100229633,100227132,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-12 07:00
228426107,100229626,100229633,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-24 07:00
228426108,100230759,100230755,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-29 07:00
228426109,100230620,100230759,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-29 07:00
228426110,100230760,100230620,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-29 07:00
228426111,100231396,100231574,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426112,100231776,100227399,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426113,100227399,100231723,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-04 07:00
228426114,100227399,100227121,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-04 07:00
228426118,100227756,100227758,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-25 17:00
228426119,100227754,100227752,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426122,100227751,100226445,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426123,100227753,100226445,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426125,100227751,100231055,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426126,100227755,100230837,122698,122698,PR_FF,0,,,2025-11-20 07:00,2025-12-05 17:00
228426127,100227755,100226445,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426128,100227755,100230589,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426129,100227755,100226905,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426130,100227755,100226906,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426131,100227759,100232609,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426132,100227759,100232337,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426133,100227759,100232408,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426134,100227759,100226445,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426135,100231575,100231574,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-20 07:00
228426136,100232406,100231575,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426137,100230660,100232406,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426138,100231394,100230660,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426139,100231396,100231394,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426140,100229804,100231396,122698,122698,PR_SS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426141,100231573,100229804,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426142,100231395,100231573,122698,122698,PR_SS,0,,,2025-11-24 07:00,2025-11-18 07:00
228426143,100232405,100231395,122698,122698,PR_FS,0,,,2025-11-26 17:00,2025-11-26 07:00
228426144,100230475,100232405,122698,122698,PR_SS,0,,,2025-12-01 07:00,2025-11-21 07:00
228426145,100230454,100230475,122698,122698,PR_FS,0,,,2025-12-03 17:00,2025-12-03 07:00
228426146,100229824,100229826,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426147,100229826,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426148,100227400,100226781,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228426149,100226782,100227400,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228426150,100228828,100228829,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228426151,100226807,100228828,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228426152,100227401,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-12 07:00
228426153,100226066,100227401,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-12 07:00
228426154,100226107,100227402,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-04 07:00
228426155,100227402,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-03 07:00
228426156,100228572,100228570,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-14 07:00
228426157,100227762,100227332,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426158,100227762,100227750,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426163,100227752,100227756,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-25 17:00
228426166,100227757,100227758,122698,122698,PR_FF,10,,,2025-11-19 07:00,2025-12-05 17:00
228426167,100227755,100227756,122698,122698,PR_FF,10,,,2025-11-19 07:00,2025-12-05 17:00
228426168,100227751,100227752,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-25 17:00
228426169,100227753,100227754,122698,122698,PR_FF,10,,,2025-11-19 07:00,2025-12-05 17:00
228426171,100227766,100227767,122698,122698,PR_FF,20,,,2025-11-25 07:00,2025-11-24 07:00
228426172,100227765,100227766,122698,122698,PR_FF,20,,,2025-12-01 07:00,2025-11-26 07:00
228426173,100227763,100227765,122698,122698,PR_FF,20,,,2025-12-03 07:00,2025-12-02 07:00
228426174,100227764,100227763,122698,122698,PR_FF,20,,,2025-12-05 07:00,2025-12-04 07:00
228426179,100227767,100227330,122698,122698,PR_FF,0,,,2025-11-18 07:00,2025-11-21 17:00
228426180,100226651,100227403,122698,122698,PR_FF,40,,,2025-11-20 17:00,2025-12-05 17:00
228426181,100227767,100227362,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-19 07:00
228426182,100227766,100227330,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426183,100227766,100227362,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-21 07:00
228426184,100227765,100227330,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228426185,100227765,100227362,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 07:00
228426186,100226651,100227363,122698,122698,PR_FF,40,,,2025-11-20 17:00,2025-12-05 17:00
228426187,100227776,100227777,122698,122698,PR_FF,10,,,2025-11-19 07:00,2025-12-05 17:00
228426188,100227778,100227779,122698,122698,PR_FF,10,,,2025-11-19 07:00,2025-12-05 17:00
228426189,100227780,100227781,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-12-05 17:00
228426190,100227782,100227783,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-12-05 17:00
228426191,100227784,100227785,122698,122698,PR_FF,20,,,2025-11-19 07:00,2025-12-05 17:00
228426193,100227783,100227781,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-12-05 17:00
228426194,100227785,100227783,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-12-05 17:00
228426196,100227777,100227754,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426197,100227779,100227777,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426198,100227781,100227779,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426199,100231576,100231577,122698,122698,PR_FF,20,,,2025-11-20 17:00,2025-12-05 17:00
228426200,100230761,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426201,100230756,100230761,122698,122698,PR_FF,20,,,2025-11-20 17:00,2025-12-05 17:00
228426202,100227645,100230756,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426203,100230750,100230762,122698,122698,PR_FF,20,,,2025-11-20 17:00,2025-11-14 17:00
228426204,100230762,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-14 17:00
228426205,100227645,100230758,122698,122698,PR_FF,0,,,2025-12-03 07:00,2025-12-05 17:00
228426206,100232467,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426209,100227785,100230162,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426210,100227785,100230228,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426211,100227783,100230057,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426212,100227783,100230080,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426213,100227783,100229896,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426214,100227783,100229922,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426215,100227781,100229771,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426216,100227781,100229740,122698,122698,PR_FS,0,,,2025-11-21 07:00,2025-12-05 17:00
228426217,100227781,100228711,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426218,100227781,100228672,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426219,100227781,100226685,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426220,100227779,100228913,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426221,100227779,100228927,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426222,100227779,100229068,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426223,100227779,100229100,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426224,100227777,100229261,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426225,100227777,100229238,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426226,100227754,100231334,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426227,100227754,100231252,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426228,100227752,100231001,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426229,100227752,100230978,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426230,100227756,100230625,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426231,100227756,100230656,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426232,100227756,100230582,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426233,100227758,100231878,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426234,100227758,100231856,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426237,100227762,100232367,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426238,100227762,100232292,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-25 17:00
228426239,100232467,100232469,122698,122698,PR_FF,20,,,2025-11-20 17:00,2025-12-05 17:00
228426241,100232469,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426242,100227354,100227404,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-11-08 07:00
228426243,100227404,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-08 07:00
228426244,100227645,100228630,122698,122698,PR_FF,0,,,2025-12-03 17:00,2025-12-05 17:00
228426245,100228909,100228908,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228426246,100228916,100228917,122698,122698,PR_FS,0,,,2025-11-21 07:00,2025-12-05 07:00
228426247,100227645,100231307,122698,122698,PR_FF,0,,,2025-11-24 17:00,2025-12-05 17:00
228426248,100227645,100231256,122698,122698,PR_FF,0,,,2025-12-02 17:00,2025-12-05 17:00
228426249,100227645,100231107,122698,122698,PR_FF,0,,,2025-11-24 17:00,2025-12-05 17:00
228426250,100227645,100230556,122698,122698,PR_FF,0,,,2025-12-01 17:00,2025-12-05 17:00
228426251,100227645,100230586,122698,122698,PR_FF,0,,,2025-11-24 07:00,2025-12-05 17:00
228426252,100227645,100231638,122698,122698,PR_FF,0,,,2025-11-24 17:00,2025-12-05 17:00
228426253,100227645,100231675,122698,122698,PR_FF,0,,,2025-11-21 17:00,2025-12-05 17:00
228426254,100227645,100231859,122698,122698,PR_FF,0,,,2025-11-21 17:00,2025-12-05 17:00
228426255,100227645,100232347,122698,122698,PR_FF,0,,,2025-11-21 17:00,2025-12-05 17:00
228426256,100227645,100229028,122698,122698,PR_FF,0,,,2025-11-21 07:00,2025-12-05 17:00
228426257,100227645,100229065,122698,122698,PR_FF,0,,,2025-11-21 17:00,2025-12-05 17:00
228426258,100227645,100228677,122698,122698,PR_FF,0,,,2025-12-01 17:00,2025-12-05 17:00
228426259,100227645,100229891,122698,122698,PR_FF,0,,,2025-12-01 17:00,2025-12-05 17:00
228426260,100227645,100230021,122698,122698,PR_FF,0,,,2025-12-01 17:00,2025-12-05 17:00
228426261,100227645,100230198,122698,122698,PR_FF,0,,,2025-11-21 17:00,2025-12-05 17:00
228426262,100227645,100230206,122698,122698,PR_FF,0,,,2025-11-21 17:00,2025-12-05 17:00
228426263,100227645,100230370,122698,122698,PR_FF,0,,,2025-12-01 17:00,2025-12-05 17:00
228426264,100227645,100230379,122698,122698,PR_FF,0,,,2025-12-15 17:00,2025-12-05 17:00
228426265,100230804,100230805,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-24 07:00
228426266,100230165,100230296,122698,122698,PR_FS,0,,,2025-12-02 17:00,2025-12-01 07:00
228426267,100229241,100229339,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-01 07:00
228426268,100228830,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426269,100227348,100228831,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-14 17:00
228426270,100227645,100230757,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426271,100227645,100232468,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426272,100231577,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 17:00
228426273,100227713,100227710,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228426274,100227403,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-03 07:00
228426275,100227645,100231523,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426276,100227645,100231297,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426277,100227645,100232162,122698,122698,PR_FF,0,,,2025-12-03 17:00,2025-12-05 17:00
228426278,100231932,100230750,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-12-05 07:00
228426279,100227645,100231932,122698,122698,PR_FF,0,,,2025-11-21 17:00,2025-12-05 17:00
228426280,100228630,100228663,122698,122698,PR_FS,0,,,2025-11-24 17:00,2025-12-01 07:00
228426281,100227645,100229737,122698,122698,PR_FF,0,,,2025-11-21 17:00,2025-12-05 17:00
228426282,100230522,100227630,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 07:00
228426283,100227645,100225886,122698,122698,PR_FF,0,,,2025-11-24 17:00,2025-12-05 17:00
228426284,100227645,100233036,122698,122698,PR_FF,0,,,2025-11-20 17:00,2025-12-05 17:00
228426285,100228872,100228873,122698,122698,PR_FS,0,,,2025-11-21 07:00,2025-12-05 07:00
228426286,100227645,100230374,122698,122698,PR_FF,0,,,2025-11-24 17:00,2025-12-05 17:00
228426287,100230763,100230754,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-24 07:00
228426288,100226474,100230763,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-10-24 07:00
228426289,100230703,100230764,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-09-04 07:00
228426290,100230707,100230765,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-08-26 07:00
228426296,100227803,100227804,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-10 07:00
228426297,100227802,100227801,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-10 07:00
228426298,100227801,100227803,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-10 07:00
228426299,100227809,100227808,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 17:00
228426300,100227817,100227816,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-11-26 07:00
228426301,100227818,100227817,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-11-26 07:00
228426302,100227814,100227802,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-26 07:00
228426303,100227815,100227814,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-26 07:00
228426304,100227816,100227815,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-26 07:00
228426305,100227785,100227818,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-12-05 17:00
228426306,100227783,100227817,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-12-05 17:00
228426307,100227781,100227816,122698,122698,PR_FF,10,,,2025-11-21 07:00,2025-12-05 17:00
228426308,100227777,100227814,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426309,100227779,100227815,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426310,100227754,100227802,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-12-05 17:00
228426311,100227752,100227801,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-25 17:00
228426312,100227756,100227803,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-25 17:00
228426313,100227758,100227804,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-25 17:00
228426314,100227762,100227806,122698,122698,PR_FF,10,,,2025-11-20 17:00,2025-11-25 17:00
228426317,100227812,100232148,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 07:00
228426318,100227812,100232172,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 07:00
228426319,100227812,100232353,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 07:00
228426323,100227811,100231823,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 17:00
228426324,100227811,100231867,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 17:00
228426325,100227810,100231634,122698,122698,PR_FS,0,,,2025-11-20 17:00,2025-11-13 17:00
